NPI,Entity Type Code,Replacement NPI,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,Provider Name Prefix Text,Provider Name Suffix Text,Provider Credential Text,Provider First Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Authorized Official Last Name,Authorized Official First Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,Is Sole Proprietor,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Provider License Number_2,Provider License Number State Code_2,Healthcare Provider Primary Taxonomy Switch_2
1000037949,1,,,BROWN,RAJ,,,,DO,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,IL87606,IL,Y,207R00000X,,IL,N
1000038152,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,9838 HURON ST,,PHOENIX,AZ,850040000,,GARCIA,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000038087,1,,,GARCIA,SARAH,,,,MD,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,AZ27956,AZ,Y,207R00000X,,AZ,N
1000038293,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,GARCIA,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000038228,1,,,GARCIA,ANA,,,,DO,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO37659,CO,Y,,,,
1000038434,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,7574 MAIN ST,,DENVER,CO,802020000,,WILLIAMS,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000038368,1,,,WILLIAMS,SARAH,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO64354,CO,Y,208D00000X,,CO,N
1000038509,1,,,WILLIAMS,DAVID,,,,DO,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX30990,TX,Y,207R00000X,,TX,N
1000038574,1,,,PATEL,DAVID,,,,DO,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,AZ43821,AZ,Y,208D00000X,,AZ,N
1000038640,1,,,NGUYEN,ANA,,,,MD,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,CO59804,CO,Y,,,,
1000038780,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,1586 HURON ST,,DALLAS,TX,752010000,,WILLIAMS,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000038715,1,,,WILLIAMS,ANA,,,,DO,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX66342,TX,Y,,,,
1000038921,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,9074 MAIN ST,,CHICAGO,IL,606110000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000038855,1,,,SMITH,MARY,,,,MD,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL74214,IL,Y,207R00000X,,IL,N
1000038996,1,,,BROWN,SARAH,,,,NP,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO36388,CO,Y,207R00000X,,CO,N
1000039135,2,,GARCIA FAMILY MEDICINE PLLC,,,,,,,,,,,1586 HURON ST,,DALLAS,TX,752010000,,GARCIA,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039069,1,,,GARCIA,JAMES,,,,MD,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX55127,TX,Y,,,,
1000039275,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,742 MAIN ST,,NEW YORK,NY,100160000,,PATEL,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039200,1,,,PATEL,MARY,,,,NP,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,NY33443,NY,Y,208D00000X,,NY,N
1000039416,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,2463 MAIN ST,,CHICAGO,IL,606110000,,BROWN,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039341,1,,,BROWN,LINH,,,,MD,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL88065,IL,Y,208D00000X,,IL,N
1000039556,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,8879 MAIN ST,,DALLAS,TX,752010000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039481,1,,,SMITH,DAVID,,,,DO,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX85758,TX,Y,207R00000X,,TX,N
1000039622,1,,,WILLIAMS,JAMES,,,,NP,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX94510,TX,Y,208D00000X,,TX,N
1000039762,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,7524 FANNIN ST,,NEW YORK,NY,100160000,,PATEL,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039697,1,,,PATEL,JAMES,,,,DO,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,NY45450,NY,Y,207R00000X,,NY,N
1000039903,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,7105 FANNIN ST,,PHOENIX,AZ,850040000,,JOHNSON,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000039838,1,,,JOHNSON,RAJ,,,,DO,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,AZ62916,AZ,Y,207R00000X,,AZ,N
1000039978,1,,,WILLIAMS,JAMES,,,,MD,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO74015,CO,Y,207R00000X,,CO,N
1000040042,1,,,BROWN,JAMES,,,,DO,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX44625,TX,Y,,,,
1000040117,1,,,GARCIA,JAMES,,,,MD,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL40660,IL,Y,207R00000X,,IL,N
1000040182,1,,,NGUYEN,SARAH,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO88535,CO,Y,,,,
1000040323,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9279 GASTON ST,,DENVER,CO,802020000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000040257,1,,,SMITH,RAJ,,,,NP,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO70527,CO,Y,,,,
1000040398,1,,,GARCIA,MARY,,,,DO,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO55130,CO,Y,207R00000X,,CO,N
1000040539,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,7574 MAIN ST,,DENVER,CO,802020000,,JOHNSON,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000040463,1,,,JOHNSON,JAMES,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,CO14945,CO,Y,,,,
1000040604,1,,,PATEL,SARAH,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207RG0100X,CO63916,CO,Y,,,,
1000040679,1,,,WILLIAMS,ANA,,,,PA,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,IL43987,IL,Y,,,,
1000040745,1,,,PATEL,ANA,,,,PA,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO87803,CO,Y,,,,
1000040810,1,,,WILLIAMS,SARAH,,,,NP,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX41471,TX,Y,207R00000X,,TX,N
1000040885,1,,,NGUYEN,DAVID,,,,MD,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX96981,TX,Y,208D00000X,,TX,N
1000040950,1,,,GARCIA,JAMES,,,,DO,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX96937,TX,Y,208D00000X,,TX,N
1000041024,1,,,BROWN,LINH,,,,MD,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO72309,CO,Y,207R00000X,,CO,N
1000041099,1,,,GARCIA,MARY,,,,MD,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO61625,CO,Y,207R00000X,,CO,N
1000041230,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,7105 FANNIN ST,,PHOENIX,AZ,850040000,,NGUYEN,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000041164,1,,,NGUYEN,MARY,,,,PA,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,AZ96638,AZ,Y,207R00000X,,AZ,N
1000041305,1,,,WILLIAMS,RAJ,,,,DO,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX31943,TX,Y,207R00000X,,TX,N
1000041370,1,,,PATEL,RAJ,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO61240,CO,Y,208D00000X,,CO,N
1000041511,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,3045 GASTON ST,,CHICAGO,IL,606110000,,SMITH,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000041446,1,,,SMITH,ANA,,,,NP,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,IL98636,IL,Y,207R00000X,,IL,N
1000041586,1,,,BROWN,RAJ,,,,PA,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,AZ77407,AZ,Y,207R00000X,,AZ,N
1000041651,1,,,PATEL,DAVID,,,,PA,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO95799,CO,Y,208D00000X,,CO,N
1000041727,1,,,GARCIA,DAVID,,,,MD,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,NY68685,NY,Y,207R00000X,,NY,N
1000041792,1,,,BROWN,ANA,,,,MD,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,IL73238,IL,Y,,,,
1000041867,1,,,SMITH,LINH,,,,MD,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX32751,TX,Y,207R00000X,,TX,N
1000041933,1,,,NGUYEN,RAJ,,,,MD,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,AZ81854,AZ,Y,,,,
1000042071,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,WILLIAMS,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042006,1,,,WILLIAMS,DAVID,,,,NP,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO52493,CO,Y,208D00000X,,CO,N
1000042147,1,,,GARCIA,MARY,,,,MD,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL50370,IL,Y,208D00000X,,IL,N
1000042287,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,9838 HURON ST,,PHOENIX,AZ,850040000,,NGUYEN,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042212,1,,,NGUYEN,ANA,,,,NP,9838 HURON ST,PHOENIX,AZ,850041234,9838 HURON ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,AZ45697,AZ,Y,207R00000X,,AZ,N
1000042428,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,9651 MAIN ST,,HOUSTON,TX,770300000,,NGUYEN,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042352,1,,,NGUYEN,RAJ,,,,NP,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX51894,TX,Y,208D00000X,,TX,N
1000042568,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,7524 FANNIN ST,,NEW YORK,NY,100160000,,PATEL,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042493,1,,,PATEL,ANA,,,,DO,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,NY15760,NY,Y,208D00000X,,NY,N
1000042634,1,,,NGUYEN,JAMES,,,,NP,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO57545,CO,Y,,,,
1000042709,1,,,GARCIA,ANA,,,,MD,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO79756,CO,Y,,,,
1000042840,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,NGUYEN,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042774,1,,,NGUYEN,MARY,,,,MD,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO89005,CO,Y,208D00000X,,CO,N
1000042980,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,7867 MAIN ST,,DALLAS,TX,752010000,,WILLIAMS,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000042915,1,,,WILLIAMS,DAVID,,,,MD,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX61707,TX,Y,207R00000X,,TX,N
1000043053,1,,,GARCIA,MARY,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL27506,IL,Y,207R00000X,,IL,N
1000043129,1,,,PATEL,SARAH,,,,DO,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX62911,TX,Y,207R00000X,,TX,N
1000043194,1,,,NGUYEN,SARAH,,,,DO,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX47041,TX,Y,207R00000X,,TX,N
1000043269,1,,,WILLIAMS,DAVID,,,,PA,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX18822,TX,Y,208D00000X,,TX,N
1000043335,1,,,NGUYEN,MARY,,,,NP,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO57152,CO,Y,208D00000X,,CO,N
1000043400,1,,,NGUYEN,LINH,,,,MD,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,NY52617,NY,Y,208D00000X,,NY,N
1000043475,1,,,SMITH,JAMES,,,,PA,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX15191,TX,Y,208D00000X,,TX,N
1000043541,1,,,BROWN,RAJ,,,,NP,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX38555,TX,Y,207R00000X,,TX,N
1000043616,1,,,BROWN,JAMES,,,,DO,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX13718,TX,Y,,,,
1000043756,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,7867 MAIN ST,,DALLAS,TX,752010000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000043681,1,,,NGUYEN,RAJ,,,,MD,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX62447,TX,Y,207R00000X,,TX,N
1000043897,2,,GARCIA CARDIOLOGY PLLC,,,,,,,,,,,7453 FANNIN ST,,CHICAGO,IL,606110000,,GARCIA,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000043822,1,,,GARCIA,RAJ,,,,NP,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,IL94118,IL,Y,208D00000X,,IL,N
1000043962,1,,,GARCIA,LINH,,,,DO,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX62805,TX,Y,208D00000X,,TX,N
1000044036,1,,,PATEL,JAMES,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX35786,TX,Y,,,,
1000044176,2,,PATEL FAMILY MEDICINE PLLC,,,,,,,,,,,7574 MAIN ST,,DENVER,CO,802020000,,PATEL,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000044101,1,,,PATEL,JAMES,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO56387,CO,Y,,,,
1000044242,1,,,BROWN,DAVID,,,,DO,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL56473,IL,Y,208D00000X,,IL,N
1000044382,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,2463 MAIN ST,,CHICAGO,IL,606110000,,SMITH,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000044317,1,,,SMITH,JAMES,,,,PA,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL54949,IL,Y,,,,
1000044457,1,,,PATEL,RAJ,,,,NP,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX26818,TX,Y,208D00000X,,TX,N
1000044523,1,,,NGUYEN,RAJ,,,,MD,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX46478,TX,Y,208D00000X,,TX,N
1000044598,1,,,GARCIA,SARAH,,,,PA,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL28129,IL,Y,207R00000X,,IL,N
1000044739,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,SMITH,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000044663,1,,,SMITH,JAMES,,,,MD,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL15668,IL,Y,,,,
1000044804,1,,,SMITH,ANA,,,,PA,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX10961,TX,Y,,,,
1000044879,1,,,JOHNSON,MARY,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO69822,CO,Y,207R00000X,,CO,N
1000044945,1,,,NGUYEN,DAVID,,,,MD,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,IL32147,IL,Y,207R00000X,,IL,N
1000045017,1,,,WILLIAMS,DAVID,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL25517,IL,Y,,,,
1000045082,1,,,NGUYEN,LINH,,,,DO,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207R00000X,NY41800,NY,Y,207R00000X,,NY,N
1000045157,1,,,JOHNSON,MARY,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,TX82900,TX,Y,208D00000X,,TX,N
1000045223,1,,,NGUYEN,JAMES,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX22658,TX,Y,207R00000X,,TX,N
1000045298,1,,,JOHNSON,JAMES,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX19455,TX,Y,,,,
1000045363,1,,,NGUYEN,LINH,,,,MD,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,IL96697,IL,Y,,,,
1000045504,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,5019 HURON ST,,DALLAS,TX,752010000,,NGUYEN,MARY,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000045439,1,,,NGUYEN,DAVID,,,,DO,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,363LF0000X,TX34558,TX,Y,,,,
1000045579,1,,,WILLIAMS,JAMES,,,,MD,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX98821,TX,Y,,,,
1000045645,1,,,SMITH,RAJ,,,,NP,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,TX29375,TX,Y,207R00000X,,TX,N
