ccn,overall_rating,health_inspection_rating,staffing_rating,qm_rating,rn_hprd,total_nurse_hprd,total_nurse_turnover_pct,num_fines,total_fines_usd,num_payment_denials,num_penalties,source,source_date
105861,2,2,4,4,0.56378,3.63432,20.0,5,22331.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105864,2,1,5,4,0.79061,4.22888,28.5,2,195442.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105866,3,2,5,4,0.97891,5.11454,25.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105868,4,3,3,5,0.71782,3.72769,47.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105870,5,4,3,5,0.32028,3.73287,42.9,1,125040.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105872,5,4,4,5,0.73630,3.76634,47.8,3,16104.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105875,4,3,3,5,0.50100,3.65696,53.1,2,5395.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105878,2,1,3,5,0.44513,3.64148,59.3,1,290823.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105879,4,2,5,5,1.05267,4.02238,24.3,3,81276.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105881,4,3,4,5,0.94496,3.66819,30.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105882,2,1,4,5,0.64161,3.24517,19.8,1,178937.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105884,4,3,2,5,0.38439,3.33989,47.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105885,3,2,3,5,0.43785,3.78556,39.0,1,34948.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105886,2,1,4,5,0.77654,4.42218,53.8,1,87552.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105888,3,2,3,5,0.53547,3.54506,37.3,7,103362.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105891,3,2,2,5,0.38969,3.81275,45.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105892,5,5,5,4,0.44550,4.11281,29.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105895,1,1,1,4,0.45634,3.27740,72.0,8,35944.00,0,8,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105901,5,5,4,5,0.83231,3.97703,33.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105903,2,2,3,4,0.75349,3.51801,45.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105904,5,4,3,5,0.46302,3.62104,43.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105910,3,2,4,5,1.25676,3.71176,32.4,1,10039.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105911,3,3,2,4,0.52455,3.28595,62.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105915,5,5,4,5,0.73078,3.91930,38.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105917,3,3,3,4,0.61100,3.43833,67.2,1,4778.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105921,5,4,5,5,1.30131,3.84105,20.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105924,5,4,5,3,0.53356,4.41833,45.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105926,2,2,4,4,0.85511,3.84564,41.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105927,4,4,3,4,0.57523,3.84648,43.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105928,5,4,3,5,0.42773,3.78544,46.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105930,5,4,3,5,0.55527,3.46338,32.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105935,1,1,3,2,0.79554,3.44836,71.4,1,47013.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105937,5,4,3,5,0.72396,3.60720,56.5,2,7456.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105939,5,4,4,5,1.37898,3.89210,28.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105949,5,3,5,5,1.04091,3.75522,27.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105951,2,1,2,5,0.54494,3.23331,48.2,3,43222.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105952,3,2,2,5,0.32180,3.53724,45.9,2,15646.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105955,1,1,1,3,0.40581,3.62978,53.5,1,123415.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105959,5,4,3,5,1.02375,4.04181,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105960,5,5,4,5,0.62667,3.65047,16.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105961,4,5,1,4,0.97762,1.93747,28.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105962,5,4,3,5,0.45033,3.57104,45.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105963,5,4,4,5,0.58746,4.32163,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105965,2,1,1,5,,,,1,89544.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105966,4,3,5,2,1.49987,5.87634,45.3,1,32139.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105967,2,1,3,5,0.42896,3.56145,27.9,1,74744.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105968,5,4,5,4,1.52499,5.34422,13.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105970,4,4,2,3,0.42556,3.71921,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105974,4,4,4,,0.60317,5.35918,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105975,4,4,3,3,0.33304,4.03232,47.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105978,4,3,2,5,0.52823,3.38168,32.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105979,4,4,4,4,0.83150,3.67966,32.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105980,5,4,2,5,0.54789,3.58624,57.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105982,4,3,2,5,0.55837,3.35150,41.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105983,2,2,3,3,0.64901,3.59165,71.6,1,43839.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105985,3,3,3,3,0.76507,3.50137,41.7,5,21693.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105986,5,4,3,5,0.67194,3.57555,44.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105987,4,3,3,5,0.78692,4.19027,39.6,3,67191.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105995,1,1,4,3,0.73974,3.65864,38.5,3,231990.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105996,3,3,2,4,0.38745,3.31082,47.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105998,1,1,1,3,0.40029,3.56954,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
105999,5,4,4,5,0.68187,3.93295,29.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106000,1,1,2,3,0.34659,3.37370,42.6,3,50028.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106002,4,3,2,5,0.34067,3.29192,45.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106003,1,1,2,4,0.49399,3.57447,57.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106005,1,1,3,3,0.89975,3.51009,39.8,3,39841.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106006,5,5,4,3,0.75492,4.84165,49.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106007,5,4,4,5,1.33744,3.83574,36.8,4,13713.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106008,4,4,1,5,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106009,5,4,4,5,0.80467,4.24139,43.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106011,2,2,4,3,0.99516,3.54056,32.7,2,329259.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106012,3,2,4,5,0.63916,4.08290,40.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106013,5,5,5,4,1.46648,4.45307,22.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106015,2,2,4,4,1.00637,5.03695,48.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106017,1,1,4,4,0.72392,3.48152,51.1,4,191561.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106018,3,3,4,2,0.81496,3.95988,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106019,5,5,5,5,1.40387,5.44274,21.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106020,4,3,2,5,0.65287,3.46782,47.8,2,63886.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106021,5,4,4,5,1.26284,3.81222,17.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106022,2,2,4,4,1.23020,4.58339,62.7,4,83655.00,1,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106024,3,3,2,4,0.52208,3.48525,48.8,3,46804.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106025,4,3,3,5,0.56836,3.71871,44.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106027,3,3,,,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106028,4,4,3,4,0.84132,3.30573,52.9,1,102080.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106029,3,2,3,5,0.41008,3.40687,51.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106030,4,3,4,5,0.87510,3.79861,35.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106031,5,4,5,5,1.65389,4.70563,33.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106032,1,1,3,4,0.40188,3.50615,60.4,5,18901.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106033,1,1,3,4,0.83574,3.72464,73.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106034,5,4,4,5,1.26314,3.64674,31.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106035,4,3,5,3,0.98114,5.87784,43.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106036,2,1,3,5,0.42027,3.85709,46.8,1,167954.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106038,2,2,5,1,1.01923,5.62367,24.8,1,38659.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106040,5,5,5,5,0.88866,4.38157,22.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106041,1,1,2,3,0.55966,3.55402,69.4,7,65599.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106042,3,3,4,3,0.75494,4.36340,40.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106043,5,5,3,4,0.38123,3.49905,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106045,5,5,3,5,0.43050,3.59756,37.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106046,5,4,2,5,0.34020,3.87210,62.2,1,13674.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106047,4,3,4,5,1.02575,3.92844,28.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106048,5,5,4,5,0.83477,3.70558,41.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106049,4,3,4,5,0.85315,3.96608,35.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106051,1,1,4,3,0.51522,3.61580,47.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106052,5,5,4,4,0.68677,3.70258,48.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106053,5,4,5,5,0.94555,5.08872,20.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106055,5,5,3,4,0.49228,4.43671,100.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106056,5,5,5,2,0.86324,5.03021,51.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106057,5,4,5,5,0.97180,3.83664,17.8,2,8034.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106058,5,5,4,5,0.70588,3.62970,46.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106059,3,2,5,3,1.10021,4.79661,53.3,8,135938.00,2,10,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106060,5,4,4,5,0.98566,3.85836,32.5,1,51600.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106061,5,4,2,5,0.45083,3.62276,52.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106062,3,2,5,4,1.85482,6.35029,29.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106063,5,5,5,5,1.24178,5.67456,18.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106064,5,5,4,5,0.61363,3.83574,41.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106065,5,4,3,5,0.50189,3.48498,43.3,1,43664.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106066,5,3,5,5,0.70947,5.16452,35.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106067,2,3,1,2,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106068,4,2,5,5,0.66859,7.39480,25.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106069,1,1,3,3,0.44508,3.66151,44.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106070,4,4,4,4,0.54978,4.37047,33.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106072,2,1,3,5,0.54599,4.08239,41.3,1,291005.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106073,5,5,4,4,0.79447,3.73019,50.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106074,4,4,4,4,0.92069,3.39404,33.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106075,1,1,2,4,0.43686,4.22714,54.3,1,35265.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106076,5,5,5,5,1.44084,5.40329,11.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106077,5,5,3,4,0.73434,5.32143,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106079,1,1,2,4,0.37510,3.48474,49.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106080,5,4,5,5,2.04964,5.55899,16.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106081,5,4,4,5,0.45740,3.44668,42.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106083,4,4,4,4,1.23200,4.81315,37.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106084,3,3,2,4,0.37755,3.35876,44.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106085,3,3,4,4,0.81919,4.95614,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106086,3,2,3,5,0.60603,4.32854,45.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106088,5,5,4,2,0.74374,5.31033,64.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106089,1,1,4,2,0.97458,3.31867,50.6,3,195071.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106090,5,5,5,4,0.81976,4.66042,50.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106091,2,2,3,4,0.94442,3.96415,53.9,1,58835.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106092,2,2,4,2,0.78435,3.65692,42.4,1,6857.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106093,2,2,1,5,0.37972,3.51819,77.0,1,50225.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106094,5,5,5,5,1.44470,4.87755,33.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106095,2,2,2,4,0.53048,4.13900,56.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106096,5,5,5,5,0.77095,5.49019,43.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106097,4,3,4,5,1.19268,4.75502,52.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106098,4,3,4,5,0.63585,3.70269,29.3,1,8512.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106099,3,3,2,4,0.59640,4.41706,51.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106100,4,3,4,5,1.40518,3.59141,34.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106102,4,3,4,5,0.79872,3.54958,41.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106103,1,1,2,3,0.52619,3.50810,65.6,5,17291.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106104,3,3,4,4,1.80495,6.78226,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
106105,5,4,5,5,1.67201,5.79428,47.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
