ccn,cahps_summary_star,cahps_professional_star,cahps_communication_star,cahps_medicines_star,cahps_overall_star,cahps_overall_9_10_pct,cahps_recommend_pct,source,source_date
109632,1.0,1.0,2.0,1.0,1.0,81.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109633,,,,,,95.0,96.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109641,5.0,5.0,4.0,5.0,5.0,92.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109642,,,,,,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109645,3.0,4.0,4.0,1.0,2.0,80.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109648,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109653,,,,,,82.0,48.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109656,,,,,,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109658,2.0,2.0,1.0,1.0,2.0,79.0,64.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109660,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109662,3.0,3.0,5.0,1.0,3.0,87.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109664,4.0,4.0,5.0,4.0,4.0,91.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109665,,,,,,75.0,26.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109668,2.0,2.0,2.0,2.0,1.0,74.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109669,,,,,,87.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109670,2.0,2.0,2.0,2.0,1.0,73.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109673,4.0,4.0,5.0,3.0,3.0,89.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109684,,,,,,64.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109687,4.0,3.0,4.0,4.0,4.0,88.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109689,4.0,4.0,4.0,4.0,4.0,87.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109692,2.0,2.0,2.0,1.0,1.0,74.0,60.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109694,,,,,,96.0,97.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109697,2.0,2.0,2.0,2.0,2.0,83.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109701,,,,,,92.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109702,3.0,3.0,3.0,2.0,2.0,79.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109703,,,,,,98.0,98.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109707,,,,,,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109708,,,,,,83.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109709,4.0,4.0,4.0,5.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109710,4.0,4.0,5.0,2.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109712,2.0,3.0,1.0,2.0,2.0,82.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109713,4.0,3.0,4.0,4.0,3.0,83.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109715,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109716,,,,,,100.0,0.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109719,2.0,2.0,2.0,2.0,2.0,82.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109722,3.0,3.0,5.0,1.0,3.0,86.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109723,,,,,,84.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109725,,,,,,96.0,97.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109729,,,,,,85.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109733,3.0,3.0,2.0,2.0,3.0,84.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109740,4.0,4.0,4.0,2.0,5.0,91.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109741,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109742,3.0,3.0,3.0,1.0,3.0,84.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109753,4.0,4.0,3.0,4.0,4.0,90.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109754,5.0,5.0,5.0,4.0,4.0,90.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109757,3.0,3.0,4.0,1.0,4.0,89.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109761,2.0,2.0,2.0,2.0,2.0,79.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109768,,,,,,66.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109770,2.0,3.0,2.0,1.0,3.0,84.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109771,3.0,3.0,3.0,2.0,2.0,80.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109772,4.0,4.0,5.0,4.0,4.0,89.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109773,,,,,,97.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109775,4.0,4.0,4.0,4.0,4.0,89.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109776,2.0,4.0,2.0,2.0,1.0,67.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109781,,,,,,100.0,96.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109782,,,,,,100.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109783,3.0,3.0,3.0,2.0,3.0,80.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109786,3.0,3.0,3.0,3.0,3.0,87.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109787,,,,,,99.0,99.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109788,,,,,,93.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109793,,,,,,68.0,63.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109796,,,,,,82.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109797,4.0,5.0,5.0,2.0,4.0,92.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
109798,,,,,,61.0,45.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117000,2.0,2.0,2.0,2.0,2.0,80.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117010,4.0,4.0,4.0,4.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117012,5.0,5.0,5.0,5.0,5.0,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117019,3.0,3.0,3.0,3.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117021,4.0,4.0,4.0,4.0,4.0,87.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117023,5.0,5.0,5.0,5.0,5.0,91.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117024,3.0,3.0,3.0,4.0,2.0,81.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117025,4.0,4.0,4.0,4.0,3.0,85.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117026,2.0,2.0,1.0,2.0,1.0,77.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117027,2.0,2.0,3.0,2.0,2.0,82.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117028,4.0,4.0,5.0,4.0,4.0,91.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117032,4.0,4.0,4.0,4.0,4.0,87.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117033,4.0,4.0,5.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117036,4.0,4.0,4.0,3.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117039,2.0,2.0,2.0,2.0,1.0,75.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117041,3.0,3.0,4.0,3.0,3.0,84.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117044,4.0,4.0,4.0,3.0,3.0,91.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117045,4.0,4.0,4.0,3.0,3.0,84.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117050,3.0,4.0,3.0,2.0,3.0,84.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117053,5.0,5.0,5.0,5.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117054,5.0,5.0,5.0,4.0,5.0,95.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117056,4.0,4.0,4.0,3.0,4.0,88.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117058,5.0,4.0,5.0,5.0,4.0,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117062,5.0,5.0,5.0,5.0,5.0,94.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117064,4.0,4.0,4.0,3.0,4.0,87.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117065,3.0,3.0,3.0,2.0,3.0,84.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117067,2.0,2.0,2.0,2.0,2.0,80.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117068,5.0,4.0,5.0,5.0,4.0,88.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117069,4.0,5.0,4.0,4.0,4.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117073,5.0,5.0,5.0,5.0,5.0,94.0,94.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117074,5.0,5.0,5.0,5.0,5.0,96.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117075,4.0,4.0,4.0,5.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117076,4.0,4.0,4.0,5.0,4.0,91.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117077,5.0,5.0,5.0,5.0,5.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117078,4.0,3.0,4.0,4.0,3.0,85.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117080,2.0,2.0,3.0,2.0,2.0,80.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117081,3.0,4.0,3.0,3.0,3.0,84.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117082,4.0,3.0,4.0,3.0,4.0,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117083,2.0,2.0,2.0,2.0,1.0,74.0,63.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117087,4.0,4.0,5.0,4.0,4.0,88.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117088,4.0,4.0,4.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117090,4.0,4.0,4.0,4.0,4.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117092,3.0,4.0,3.0,3.0,3.0,84.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117093,3.0,3.0,3.0,3.0,3.0,85.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117095,5.0,5.0,5.0,4.0,5.0,95.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117096,2.0,3.0,2.0,2.0,2.0,76.0,63.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117100,4.0,3.0,5.0,3.0,3.0,85.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117101,5.0,5.0,5.0,4.0,4.0,95.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117102,5.0,4.0,5.0,5.0,4.0,90.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117105,4.0,4.0,4.0,4.0,3.0,87.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117106,4.0,4.0,5.0,5.0,3.0,84.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117108,4.0,4.0,5.0,4.0,4.0,89.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117111,2.0,3.0,1.0,2.0,2.0,81.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117114,4.0,4.0,5.0,4.0,4.0,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117118,2.0,2.0,2.0,3.0,2.0,79.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117123,5.0,5.0,5.0,5.0,5.0,94.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117125,5.0,5.0,5.0,5.0,5.0,94.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117126,2.0,2.0,2.0,1.0,2.0,82.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117127,3.0,3.0,2.0,3.0,2.0,71.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117129,5.0,4.0,5.0,5.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117130,2.0,2.0,2.0,1.0,2.0,78.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117131,2.0,2.0,2.0,2.0,2.0,79.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117132,2.0,2.0,2.0,1.0,2.0,79.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117135,4.0,4.0,5.0,5.0,3.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117136,3.0,3.0,4.0,3.0,3.0,85.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117137,3.0,3.0,3.0,2.0,3.0,83.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117139,2.0,3.0,2.0,2.0,2.0,80.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117140,4.0,4.0,3.0,4.0,3.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117141,4.0,4.0,5.0,4.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117142,4.0,4.0,5.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117143,4.0,4.0,5.0,3.0,4.0,86.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117144,4.0,4.0,3.0,5.0,4.0,90.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117145,4.0,4.0,4.0,2.0,4.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117147,3.0,3.0,4.0,3.0,3.0,86.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117148,4.0,4.0,4.0,4.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117149,2.0,2.0,2.0,2.0,1.0,78.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117150,4.0,4.0,4.0,2.0,4.0,89.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117151,5.0,4.0,5.0,5.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117152,4.0,4.0,4.0,3.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117153,3.0,3.0,3.0,3.0,3.0,82.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117155,3.0,3.0,4.0,2.0,3.0,88.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117156,4.0,4.0,5.0,5.0,3.0,85.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117158,4.0,4.0,5.0,4.0,3.0,84.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117305,3.0,3.0,3.0,2.0,3.0,81.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117306,4.0,4.0,4.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117308,4.0,4.0,4.0,4.0,3.0,85.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117309,4.0,4.0,4.0,5.0,4.0,85.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117316,,,,,,95.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117317,4.0,4.0,4.0,4.0,4.0,91.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117318,5.0,5.0,5.0,5.0,4.0,92.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117319,4.0,4.0,5.0,4.0,4.0,90.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117336,2.0,2.0,1.0,3.0,1.0,69.0,63.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117337,3.0,3.0,3.0,3.0,2.0,83.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117338,,,,,,67.0,61.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
117801,,,,,,96.0,97.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127003,4.0,3.0,5.0,3.0,3.0,78.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127013,3.0,3.0,4.0,2.0,3.0,83.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127017,4.0,4.0,5.0,4.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127019,4.0,4.0,4.0,3.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127022,4.0,4.0,4.0,4.0,3.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127023,4.0,4.0,4.0,5.0,4.0,89.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127025,2.0,2.0,3.0,2.0,2.0,76.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127309,4.0,4.0,5.0,4.0,4.0,91.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127310,4.0,4.0,4.0,3.0,4.0,89.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127311,4.0,4.0,5.0,3.0,3.0,85.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
127312,4.0,4.0,4.0,4.0,4.0,87.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137006,3.0,3.0,3.0,3.0,3.0,84.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137014,4.0,4.0,4.0,4.0,3.0,85.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137016,5.0,5.0,5.0,5.0,5.0,97.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137019,4.0,4.0,4.0,5.0,3.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137028,5.0,4.0,5.0,5.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137034,5.0,5.0,5.0,5.0,4.0,92.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137048,4.0,5.0,5.0,2.0,4.0,88.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137049,4.0,4.0,4.0,3.0,3.0,87.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137058,4.0,4.0,5.0,4.0,4.0,90.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137065,3.0,3.0,3.0,3.0,2.0,81.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137068,4.0,5.0,4.0,3.0,4.0,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137069,,,,,,76.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137070,4.0,4.0,4.0,4.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137074,,,,,,77.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137081,4.0,4.0,4.0,3.0,4.0,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137090,,,,,,88.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137091,3.0,3.0,3.0,3.0,3.0,81.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137093,3.0,4.0,4.0,2.0,3.0,83.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137100,4.0,5.0,4.0,4.0,4.0,92.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137105,4.0,4.0,5.0,4.0,4.0,89.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137107,4.0,3.0,4.0,4.0,3.0,84.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137108,4.0,4.0,5.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137110,4.0,4.0,4.0,3.0,3.0,83.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137111,2.0,3.0,2.0,1.0,2.0,85.0,66.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137112,3.0,3.0,5.0,3.0,2.0,84.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137113,3.0,4.0,4.0,2.0,3.0,83.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137114,3.0,3.0,3.0,3.0,3.0,78.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137116,4.0,4.0,5.0,4.0,3.0,83.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137117,4.0,4.0,4.0,2.0,4.0,90.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137119,4.0,4.0,5.0,2.0,3.0,82.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137120,4.0,5.0,5.0,3.0,4.0,88.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137121,3.0,3.0,3.0,1.0,3.0,77.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137122,4.0,4.0,5.0,3.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137126,5.0,4.0,5.0,4.0,5.0,93.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137128,4.0,4.0,4.0,2.0,4.0,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137129,,,,,,86.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137130,4.0,4.0,4.0,4.0,3.0,89.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137131,,,,,,87.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137132,,,,,,83.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137133,4.0,5.0,5.0,2.0,5.0,95.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137135,4.0,5.0,4.0,3.0,3.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137139,3.0,3.0,4.0,2.0,2.0,77.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137140,3.0,3.0,3.0,2.0,4.0,86.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
137302,,,,,,96.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147000,,,,,,74.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147001,3.0,3.0,3.0,2.0,3.0,80.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147003,5.0,4.0,5.0,5.0,4.0,88.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147009,4.0,4.0,4.0,3.0,3.0,86.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147018,4.0,4.0,5.0,3.0,4.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147023,4.0,4.0,5.0,2.0,5.0,93.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147027,5.0,5.0,5.0,4.0,5.0,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147029,4.0,4.0,4.0,4.0,3.0,83.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147031,4.0,4.0,5.0,4.0,4.0,90.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147034,4.0,4.0,4.0,4.0,5.0,92.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147039,4.0,4.0,4.0,5.0,4.0,90.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147052,,,,,,82.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147063,4.0,4.0,5.0,3.0,4.0,91.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147065,,,,,,94.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147086,4.0,4.0,4.0,3.0,4.0,93.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
147088,4.0,4.0,4.0,5.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
