ccn,five_star,mortality_rate,hospitalization_rate,readmission_rate,transfusion_rate,source,source_date
102710,3.0,16.2,176.5,33.0,69.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102712,1.0,25.6,134.1,25.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102714,2.0,15.8,171.3,40.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102716,2.0,17.9,139.6,31.3,8.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102717,3.0,23.6,187.6,25.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102718,4.0,15.4,187.7,17.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102719,3.0,24.2,148.5,35.0,24.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102720,3.0,21.7,144.3,23.0,36.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102721,3.0,24.0,182.3,20.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102722,3.0,17.6,146.8,23.0,10.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102726,3.0,34.3,146.2,27.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102728,2.0,22.7,146.5,22.9,48.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102731,2.0,30.2,239.9,39.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102732,3.0,23.8,180.4,22.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102737,3.0,23.1,160.2,29.9,127.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102740,2.0,26.1,247.6,37.1,13.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102741,3.0,19.0,133.9,17.3,20.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102742,3.0,19.7,153.1,25.6,40.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102744,5.0,14.3,130.1,20.7,8.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102745,2.0,20.2,125.7,36.0,26.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102746,3.0,18.4,130.2,27.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102747,3.0,18.9,199.1,27.3,23.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102748,2.0,19.2,198.4,31.5,43.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102750,2.0,18.3,196.0,36.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102751,1.0,14.5,220.9,32.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102752,3.0,21.4,142.4,28.6,36.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102756,2.0,16.7,177.6,25.9,12.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102757,2.0,27.2,170.0,36.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102761,3.0,18.4,147.1,25.4,58.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102762,1.0,18.1,155.4,29.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102763,3.0,19.0,104.7,19.7,19.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102764,1.0,28.0,208.0,32.8,39.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102765,2.0,36.1,158.5,28.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102766,3.0,27.9,132.7,39.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102767,3.0,21.8,192.5,27.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102769,2.0,18.6,174.2,28.5,37.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102770,3.0,31.0,116.2,20.4,40.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102771,3.0,39.0,173.4,23.1,29.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102772,3.0,21.0,195.9,24.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102773,3.0,19.0,227.6,28.6,17.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102774,4.0,20.9,155.3,36.1,74.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102775,3.0,20.4,180.6,35.6,21.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102776,3.0,20.6,149.1,48.0,8.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102777,1.0,29.2,214.8,30.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102778,1.0,17.0,191.0,35.9,28.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102779,3.0,23.8,188.0,27.1,20.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102782,1.0,12.3,293.5,35.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102784,5.0,20.3,73.6,,8.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102787,1.0,20.1,211.1,41.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102788,3.0,14.5,148.1,30.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102789,3.0,18.0,139.3,25.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102791,3.0,29.5,170.3,27.9,42.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102792,3.0,26.5,183.8,36.5,92.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102793,2.0,26.8,179.4,28.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102794,4.0,23.3,107.9,16.6,24.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102795,3.0,25.7,165.8,36.3,40.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102800,3.0,21.2,125.9,41.0,24.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102802,2.0,21.1,187.9,30.7,22.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102803,2.0,21.4,147.7,27.7,37.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102805,1.0,28.4,217.0,30.4,110.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102806,1.0,25.4,122.3,23.2,43.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102807,2.0,18.4,171.3,32.7,51.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102808,2.0,27.3,154.0,17.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102809,2.0,19.3,186.6,26.5,102.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102810,2.0,25.8,182.9,34.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102811,1.0,24.0,214.7,32.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102812,2.0,24.9,144.6,25.1,43.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102816,3.0,26.5,131.6,31.9,19.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102817,4.0,20.4,175.0,30.0,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102818,1.0,22.6,173.4,36.4,37.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102819,3.0,20.5,202.5,30.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102820,3.0,20.6,149.8,21.0,8.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102821,3.0,24.9,123.2,18.6,15.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102823,4.0,18.4,237.2,35.2,25.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102824,3.0,17.1,167.7,29.3,55.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102825,3.0,29.7,155.5,27.9,85.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102826,3.0,31.3,195.1,31.0,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102827,1.0,31.7,148.0,32.6,10.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102829,3.0,21.6,178.5,28.2,6.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102830,1.0,26.1,193.3,35.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102831,5.0,20.6,95.3,24.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102832,2.0,27.4,236.5,32.0,90.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102833,,20.5,185.4,43.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102834,4.0,26.0,123.5,16.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102835,1.0,23.6,197.2,28.5,79.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102836,2.0,23.6,229.4,34.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102837,1.0,19.2,237.6,38.9,52.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102838,2.0,25.8,184.7,29.7,30.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102839,4.0,20.2,151.4,21.8,19.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102840,3.0,24.4,187.5,37.0,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102841,4.0,24.5,177.2,10.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102843,4.0,18.1,171.3,33.9,48.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102844,2.0,27.3,186.6,41.8,44.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102845,2.0,21.5,146.2,28.4,25.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102848,2.0,22.0,174.5,22.7,10.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102849,3.0,23.8,131.1,19.4,22.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102850,2.0,23.9,165.4,31.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102851,1.0,22.4,127.6,22.0,37.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102853,3.0,20.4,169.7,30.4,22.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102855,3.0,19.1,160.1,20.2,69.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102856,2.0,20.3,138.4,27.4,16.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102857,2.0,26.5,183.2,29.3,40.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102858,2.0,20.7,214.6,39.2,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102859,2.0,25.8,282.0,38.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102860,1.0,20.8,218.3,27.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102863,2.0,20.9,136.2,52.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102864,2.0,22.1,132.9,34.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102865,2.0,23.0,134.0,24.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102866,3.0,15.9,141.6,24.1,32.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102867,3.0,21.8,154.2,29.6,23.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102868,2.0,16.1,196.0,35.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102869,2.0,22.2,158.3,31.4,27.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102870,3.0,23.4,105.0,33.7,27.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102871,2.0,21.3,135.5,22.7,46.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102872,2.0,25.5,151.4,28.6,22.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102873,3.0,25.4,144.6,25.6,69.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102874,3.0,22.5,167.7,32.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102875,3.0,28.0,229.0,35.6,61.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102876,2.0,18.6,190.8,33.4,38.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102877,3.0,21.7,155.9,30.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102878,2.0,34.0,207.2,31.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102879,2.0,19.9,203.0,19.8,58.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102880,2.0,16.0,191.9,37.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102882,3.0,16.0,158.7,28.2,46.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102883,3.0,14.9,178.0,29.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102885,1.0,22.9,194.5,21.5,54.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102886,2.0,18.3,170.8,12.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102887,1.0,25.1,212.3,30.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102889,4.0,21.4,186.4,24.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102890,2.0,24.6,193.4,28.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102891,3.0,18.2,132.7,30.3,86.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102892,2.0,28.1,171.7,32.1,18.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102893,4.0,14.1,158.0,29.1,30.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102894,,24.9,184.6,8.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102896,2.0,21.5,211.8,32.3,26.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102897,4.0,21.7,170.9,27.8,63.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
102898,1.0,26.5,253.9,36.2,12.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
103502,5.0,18.4,108.8,20.4,19.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
103503,2.0,15.7,165.9,27.4,5.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112314,1.0,29.9,259.9,35.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112315,2.0,28.7,153.3,24.3,19.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112317,3.0,31.3,113.3,23.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112501,3.0,23.4,143.3,33.9,18.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112504,2.0,23.8,193.0,27.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112505,3.0,23.6,160.5,20.8,30.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112507,3.0,26.2,136.9,26.8,45.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112508,2.0,14.4,138.0,30.3,48.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112509,3.0,13.5,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112510,5.0,13.3,129.1,30.6,22.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112511,4.0,26.8,123.8,14.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112513,1.0,23.9,181.9,26.6,33.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112514,3.0,27.1,139.9,22.2,16.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112515,2.0,28.2,215.3,39.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112516,2.0,23.7,167.3,24.3,24.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112517,3.0,19.6,140.6,31.4,31.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112518,1.0,32.0,168.0,32.4,40.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112519,2.0,28.8,174.2,25.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112523,1.0,27.4,153.3,31.2,18.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112524,3.0,15.1,142.7,31.1,28.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112526,2.0,24.0,163.5,32.2,57.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112528,1.0,23.0,147.8,28.7,116.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112530,5.0,21.7,98.6,8.9,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112531,3.0,16.0,156.1,33.1,34.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112532,3.0,30.7,127.2,20.6,20.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112534,3.0,22.7,114.7,24.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112535,2.0,30.1,114.1,37.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112540,3.0,23.9,135.5,30.6,32.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112541,2.0,24.2,170.0,20.6,28.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112545,4.0,19.9,113.9,24.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112546,1.0,28.6,162.0,31.1,79.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112551,4.0,16.6,166.1,23.5,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112553,2.0,24.5,181.0,20.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112554,2.0,25.8,162.8,37.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112557,3.0,28.0,94.4,18.1,38.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112558,3.0,26.9,154.6,25.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112559,1.0,33.4,174.5,29.0,25.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112561,3.0,19.8,176.4,27.1,29.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112563,3.0,15.8,121.7,37.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
112566,2.0,20.6,174.4,28.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
