ccn,cahps_summary_star,cahps_recommend_pct,cahps_rating_9_10_pct,cahps_communication_pct,cahps_symptoms_pct,cahps_respect_pct,cahps_timely_pct,cahps_emotional_pct,source,source_date
191650,,93.0,84.0,81.0,75.0,91.0,82.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191651,,92.0,90.0,89.0,84.0,93.0,86.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191653,5.0,89.0,87.0,88.0,84.0,96.0,86.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191654,4.0,86.0,85.0,81.0,75.0,93.0,83.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191657,4.0,90.0,87.0,87.0,80.0,94.0,82.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191659,,83.0,76.0,80.0,74.0,88.0,84.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191660,4.0,84.0,84.0,85.0,78.0,92.0,81.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191662,4.0,80.0,82.0,80.0,74.0,89.0,81.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191664,,84.0,81.0,82.0,65.0,90.0,82.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191665,,74.0,75.0,78.0,67.0,87.0,72.0,80.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191666,,79.0,79.0,86.0,82.0,93.0,78.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191668,,90.0,82.0,89.0,81.0,94.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191672,4.0,88.0,87.0,88.0,86.0,95.0,85.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191673,5.0,93.0,89.0,89.0,85.0,95.0,85.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191674,,88.0,78.0,80.0,75.0,87.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191675,,77.0,77.0,77.0,81.0,86.0,73.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191677,4.0,90.0,84.0,86.0,82.0,94.0,85.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191680,4.0,86.0,83.0,85.0,79.0,91.0,74.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191681,5.0,87.0,89.0,92.0,83.0,95.0,84.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191682,5.0,93.0,88.0,88.0,88.0,96.0,89.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191684,4.0,87.0,88.0,85.0,78.0,92.0,79.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191687,,87.0,88.0,90.0,84.0,96.0,87.0,97.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191688,3.0,83.0,80.0,82.0,72.0,87.0,78.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191691,,90.0,87.0,90.0,88.0,94.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
191692,,87.0,83.0,84.0,77.0,95.0,83.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201500,4.0,88.0,82.0,83.0,74.0,93.0,79.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201501,4.0,93.0,89.0,86.0,84.0,95.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201502,4.0,90.0,85.0,86.0,80.0,95.0,77.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201504,4.0,93.0,86.0,87.0,77.0,94.0,80.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201508,4.0,89.0,79.0,80.0,73.0,91.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201511,4.0,92.0,86.0,85.0,75.0,94.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201513,3.0,87.0,81.0,79.0,74.0,89.0,76.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201514,5.0,89.0,86.0,88.0,79.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201516,4.0,92.0,86.0,87.0,82.0,92.0,83.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201517,4.0,86.0,83.0,81.0,72.0,92.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201519,4.0,89.0,83.0,86.0,75.0,94.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201520,3.0,85.0,81.0,81.0,71.0,91.0,78.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201522,,80.0,75.0,79.0,68.0,90.0,70.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201523,4.0,86.0,82.0,77.0,70.0,91.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201524,,89.0,90.0,86.0,80.0,97.0,86.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
201525,,84.0,82.0,78.0,70.0,96.0,76.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211500,3.0,82.0,80.0,81.0,76.0,89.0,81.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211502,2.0,67.0,72.0,76.0,72.0,86.0,61.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211503,3.0,86.0,80.0,78.0,70.0,89.0,73.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211505,3.0,87.0,82.0,81.0,75.0,90.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211507,2.0,72.0,72.0,75.0,70.0,84.0,69.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211508,2.0,82.0,74.0,75.0,66.0,85.0,63.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211509,2.0,80.0,75.0,75.0,68.0,87.0,68.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211511,4.0,89.0,85.0,83.0,77.0,92.0,79.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211516,4.0,87.0,81.0,79.0,74.0,90.0,78.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211519,2.0,77.0,70.0,73.0,71.0,87.0,64.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211521,3.0,87.0,78.0,82.0,74.0,92.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211522,4.0,86.0,84.0,82.0,76.0,91.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211526,4.0,90.0,84.0,83.0,76.0,93.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211529,5.0,94.0,92.0,88.0,83.0,95.0,87.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211533,2.0,72.0,69.0,70.0,62.0,83.0,63.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211534,5.0,92.0,88.0,88.0,80.0,96.0,87.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211535,5.0,93.0,88.0,90.0,87.0,96.0,90.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211536,4.0,84.0,81.0,84.0,78.0,92.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211539,5.0,89.0,89.0,89.0,85.0,94.0,85.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211541,2.0,79.0,76.0,80.0,69.0,88.0,65.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211542,1.0,59.0,64.0,66.0,54.0,75.0,60.0,78.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211543,5.0,95.0,90.0,85.0,80.0,96.0,86.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211544,,75.0,76.0,81.0,70.0,88.0,74.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
211546,2.0,75.0,68.0,77.0,65.0,85.0,68.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221500,3.0,88.0,80.0,81.0,71.0,89.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221504,4.0,85.0,83.0,81.0,73.0,92.0,85.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221506,4.0,89.0,82.0,86.0,80.0,92.0,73.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221508,3.0,84.0,81.0,81.0,74.0,91.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221512,3.0,86.0,81.0,81.0,77.0,89.0,78.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221513,3.0,83.0,79.0,82.0,77.0,89.0,76.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221514,5.0,93.0,89.0,87.0,79.0,94.0,85.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221518,3.0,77.0,73.0,76.0,71.0,88.0,79.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221520,5.0,95.0,92.0,90.0,83.0,95.0,84.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221521,4.0,83.0,82.0,83.0,78.0,90.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221522,3.0,87.0,82.0,78.0,71.0,89.0,75.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221524,4.0,87.0,85.0,87.0,81.0,91.0,82.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221526,4.0,88.0,84.0,82.0,73.0,92.0,76.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221529,5.0,90.0,86.0,88.0,80.0,93.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221531,4.0,89.0,85.0,84.0,78.0,93.0,78.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221536,4.0,88.0,84.0,84.0,80.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221541,4.0,85.0,82.0,83.0,74.0,91.0,77.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221542,4.0,91.0,88.0,87.0,76.0,93.0,85.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221544,4.0,83.0,80.0,79.0,75.0,91.0,77.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221554,4.0,89.0,85.0,85.0,77.0,91.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221555,2.0,76.0,79.0,77.0,73.0,88.0,72.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221559,4.0,89.0,83.0,80.0,75.0,91.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221560,,80.0,73.0,78.0,74.0,88.0,64.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221561,4.0,91.0,89.0,86.0,78.0,92.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221562,5.0,90.0,83.0,86.0,77.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221563,4.0,85.0,80.0,78.0,67.0,92.0,80.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221565,5.0,91.0,86.0,87.0,82.0,95.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221566,3.0,86.0,77.0,80.0,77.0,91.0,73.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221568,3.0,80.0,79.0,79.0,75.0,90.0,71.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221569,5.0,94.0,91.0,87.0,84.0,94.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221570,4.0,89.0,85.0,86.0,74.0,96.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221571,5.0,95.0,92.0,88.0,80.0,93.0,88.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221573,3.0,83.0,78.0,79.0,73.0,91.0,76.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221575,4.0,87.0,83.0,81.0,80.0,92.0,77.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221576,2.0,80.0,73.0,70.0,63.0,84.0,66.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221577,,86.0,82.0,76.0,65.0,92.0,80.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221578,2.0,78.0,73.0,78.0,74.0,88.0,70.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221580,3.0,80.0,78.0,80.0,73.0,92.0,74.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221581,5.0,92.0,91.0,90.0,86.0,94.0,87.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221582,2.0,75.0,73.0,71.0,66.0,89.0,71.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221583,4.0,93.0,88.0,87.0,80.0,95.0,83.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221584,,70.0,74.0,77.0,69.0,88.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221586,4.0,87.0,87.0,83.0,78.0,95.0,81.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221588,,79.0,73.0,84.0,70.0,96.0,82.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221589,,70.0,60.0,61.0,50.0,74.0,68.0,80.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221590,5.0,89.0,84.0,87.0,78.0,95.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221591,4.0,89.0,87.0,88.0,81.0,95.0,83.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221592,,85.0,85.0,89.0,80.0,98.0,79.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221593,4.0,90.0,88.0,84.0,80.0,93.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221596,4.0,92.0,84.0,82.0,79.0,92.0,69.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221600,,88.0,80.0,80.0,84.0,94.0,73.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221602,,78.0,68.0,67.0,70.0,85.0,66.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221604,,75.0,78.0,78.0,59.0,90.0,75.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221605,,82.0,78.0,86.0,76.0,91.0,80.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221606,,77.0,79.0,75.0,71.0,89.0,75.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221607,4.0,87.0,84.0,83.0,72.0,95.0,78.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221608,,71.0,74.0,77.0,81.0,87.0,70.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221609,3.0,88.0,82.0,81.0,69.0,90.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221610,3.0,78.0,74.0,74.0,65.0,87.0,69.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221611,,86.0,89.0,82.0,88.0,97.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221612,,83.0,87.0,83.0,84.0,92.0,81.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221614,,73.0,67.0,77.0,71.0,84.0,56.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
221616,,80.0,76.0,79.0,60.0,90.0,62.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231501,3.0,84.0,81.0,83.0,74.0,91.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231505,4.0,93.0,89.0,87.0,81.0,93.0,83.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231508,5.0,93.0,89.0,86.0,80.0,94.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231509,3.0,83.0,80.0,80.0,72.0,89.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231510,3.0,84.0,82.0,82.0,73.0,92.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231511,3.0,79.0,77.0,78.0,71.0,88.0,77.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231512,5.0,97.0,96.0,91.0,91.0,98.0,91.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231513,3.0,87.0,81.0,81.0,75.0,90.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231514,5.0,95.0,92.0,90.0,83.0,97.0,90.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231515,4.0,89.0,86.0,86.0,79.0,93.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231516,4.0,86.0,84.0,84.0,80.0,92.0,79.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231517,3.0,78.0,78.0,81.0,73.0,88.0,76.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231518,4.0,82.0,85.0,85.0,76.0,94.0,79.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231519,4.0,89.0,84.0,85.0,78.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231521,4.0,84.0,82.0,83.0,77.0,90.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231522,5.0,95.0,90.0,84.0,84.0,96.0,86.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231523,4.0,86.0,84.0,83.0,76.0,92.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231524,3.0,85.0,78.0,78.0,70.0,87.0,77.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231526,3.0,85.0,81.0,78.0,72.0,89.0,74.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231527,4.0,92.0,89.0,86.0,80.0,94.0,84.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231530,,73.0,75.0,76.0,64.0,87.0,67.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231533,,93.0,92.0,89.0,87.0,96.0,87.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231534,4.0,85.0,86.0,83.0,75.0,93.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231536,4.0,92.0,89.0,87.0,79.0,94.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231537,5.0,97.0,94.0,89.0,82.0,96.0,88.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231541,3.0,87.0,83.0,82.0,75.0,93.0,79.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231543,5.0,94.0,89.0,87.0,78.0,94.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231544,4.0,86.0,82.0,81.0,76.0,92.0,77.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231546,4.0,92.0,87.0,86.0,78.0,94.0,84.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231547,4.0,88.0,83.0,79.0,72.0,92.0,71.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231548,3.0,76.0,75.0,77.0,77.0,87.0,76.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231549,4.0,89.0,88.0,85.0,80.0,92.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231550,3.0,82.0,81.0,80.0,74.0,90.0,74.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231552,5.0,92.0,91.0,84.0,82.0,94.0,87.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231553,,94.0,88.0,87.0,78.0,96.0,87.0,97.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231555,5.0,93.0,84.0,90.0,85.0,94.0,87.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231556,4.0,89.0,85.0,81.0,76.0,93.0,80.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231557,,74.0,77.0,76.0,75.0,89.0,70.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231558,,93.0,85.0,86.0,86.0,92.0,86.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231560,4.0,87.0,82.0,86.0,76.0,91.0,71.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231562,2.0,66.0,70.0,74.0,66.0,82.0,67.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231563,,89.0,83.0,85.0,76.0,94.0,78.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231564,3.0,83.0,84.0,82.0,70.0,90.0,73.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231568,3.0,75.0,79.0,78.0,73.0,90.0,78.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231570,4.0,90.0,85.0,83.0,78.0,93.0,81.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231571,4.0,92.0,87.0,86.0,77.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231572,2.0,75.0,76.0,75.0,65.0,90.0,65.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231574,3.0,77.0,77.0,76.0,72.0,86.0,73.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231576,3.0,84.0,74.0,79.0,71.0,91.0,74.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231579,2.0,78.0,77.0,78.0,70.0,88.0,71.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
231581,3.0,81.0,81.0,80.0,76.0,90.0,76.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
