ccn,star_rating,timely_initiation_pct,improve_ambulation_pct,improve_bed_transfer_pct,improve_bathing_pct,discharge_to_community_rate,source,source_date
559457,2,98.8,38.37,24.32,39.04,84.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559458,3.5,100,41.56,50.86,93.2,78.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559459,2.5,98.9,86.67,78.16,89.96,88.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559460,3,96.43,87.71,57.42,91.39,87.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559462,3.5,89.31,81.62,91.05,90.66,91.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559463,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559464,5,90.75,100,93.99,99.4,89.81,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559465,4.5,100,97.24,40.4,100,91.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559466,4,100,48.28,97,98.76,79.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559467,,,,,,86.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559468,3.5,99.15,83.68,80.52,93.85,87.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559469,3.5,99.35,86.99,86.96,94.67,93.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559470,1.5,79.07,50.35,,58.97,87.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559471,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559472,2.5,89.33,96.45,71.82,89.48,96.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559473,2,89.47,73.66,68.93,67.3,80.49,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559474,,,,,,77.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559475,2.5,95.25,92.03,78.56,59.23,92.47,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559476,2,82.26,61.07,59.34,76.05,90.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559477,4,98.91,94.97,92.11,97.15,90.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559478,2,91.18,66.84,68.86,66.97,68.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559479,3,96.8,73.51,88.89,94.63,88.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559480,4,100,100,95.21,88.99,89.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559481,3,97.5,83.42,84.71,93.01,91.4,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559482,3,96.55,48.43,53.82,97.07,89.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559483,2,80.16,73.29,65.53,84.96,87.26,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559484,2,100,67.93,81.99,11.67,84.57,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559485,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559486,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559487,2.5,97.38,82.47,75.4,86.18,85.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559488,4,92.86,95.72,100,94.68,89.71,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559489,4,97.44,94.99,69.61,88.93,89.62,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559490,3.5,100,100,77.79,95.67,88.54,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559491,3,91.3,93.83,80.02,91.34,89.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559492,2,96.77,64.93,68.94,69.58,81.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559493,1.5,88.76,56.83,48.29,54.45,88.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559494,2,77.19,74.9,77.28,65.94,86.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559496,3.5,100,93.03,90.92,91.99,87.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559497,,,,,,58.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559498,,,,,,59.84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559499,1.5,80.11,41.7,40.49,44.99,71.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559500,3,84.21,80.79,100,90.05,91.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559501,1.5,65,65.39,50.58,67.03,77.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559502,3.5,85.15,91.71,94.29,89.64,82.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559503,1.5,82.26,60.76,58.39,60.06,85.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559504,2.5,84.21,85.78,42.65,89.86,90.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559505,3,97.44,100,89.41,87.54,85.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559506,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559507,2,90.38,70.43,71.03,59.1,82.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559508,3.5,98.29,85.39,90.42,90.06,80.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559509,3.5,100,100,76.81,91.12,88.81,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559510,3,91.67,90.77,73.51,100,88.08,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559511,2.5,99.15,76.16,79.4,82.15,88.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559512,4.5,100,100,100,100,86.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559513,1,79.25,35.07,22.85,36.97,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559514,4,96.67,100,52.78,95.21,80.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559515,4.5,97.5,100,36.41,99.61,91.55,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559516,3,90.91,90.22,80.85,100,90.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559517,2.5,98.15,50.65,61.31,90.63,81.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559518,,,,,,84.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559519,2,87.5,70.08,76.57,60.34,87.84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559520,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559521,3.5,100,100,69.29,96.41,89.2,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559522,,,,,,75.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559523,2,91.37,77.6,72.02,81.77,66.25,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559524,1.5,87.88,68.63,58.27,64.25,81.07,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559525,1.5,88.06,42.18,38.33,38.39,87.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559526,5,98.7,99.47,100,100,92.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559527,,96.15,,,,92.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559528,3.5,100,94.19,79.49,92.83,91.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559529,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559530,4,99.43,52.62,97.85,100,90.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559531,2.5,89.71,65.11,51.01,91.11,90.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559532,5,100,100,100,100,100.52,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559533,4.5,100,92.86,70.45,98.36,84.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559534,4.5,97.66,95.21,99.48,100,72.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559535,2.5,92.96,89.37,86.05,76.64,87.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559536,3,99.35,90.54,72.15,90.03,89.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559537,,100,,,,79.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559538,2.5,93.16,77.37,70.48,89.42,92.25,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559539,2,96.67,60.68,77.04,72.79,90.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559541,,64,,,,72.31,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559542,1.5,96.3,67.21,62.18,53.46,86.4,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559543,2,86.64,78.37,83.01,86.94,81.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559544,3.5,96.74,89.5,72.66,96.62,83.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559545,2,85.35,77.42,41.43,82.08,88.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559546,3,98.46,81.43,51.51,89.88,99.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559547,4.5,95.9,94,94.68,96.7,88.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559548,4.5,99.77,92.47,90.61,96.83,79.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559549,3,92.64,84.73,85.01,87.33,92.99,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559550,3.5,99.4,91.01,85.78,92,90.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559551,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559552,5,99.66,96.83,100,98.9,36.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559553,3.5,91.86,85.35,80.45,96.55,91.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559554,,95,,,,60.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559555,2,89.57,65.77,65.79,88.12,90.37,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559556,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559557,3,94.62,87.59,79.44,95.91,74.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559558,5,99.78,96.88,96.77,94.92,95.52,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559559,2.5,67.26,76.94,74.89,82.44,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559560,4.5,97.5,94.7,93.9,94,91.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559561,4,97.22,86.58,79.1,100,82.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559562,2.5,97.56,82.17,78.86,88.23,92.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559563,3,98.73,89.11,79.17,87.5,63.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559564,3.5,79.38,85.74,96.25,97.12,75.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559565,3.5,74.71,94.16,80.9,96.24,87.22,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559566,3,96.49,80.59,79.77,95.01,74.97,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559567,1,81.44,50.07,42.18,59.72,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559568,2,97.06,64.63,51.63,69.31,88.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559569,,,,,,90.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559570,,76,,,,64.61,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559571,1.5,95.81,29.9,34.92,39.8,86.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559572,3.5,100,99.67,80.86,96.61,87.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559573,2.5,91.67,88.34,90.22,84.04,90.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559574,,,,,,82.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559575,2.5,98.56,89.1,63.22,93.26,83.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559576,4,87.06,95.95,92.52,100,88.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559577,1.5,90.57,65.98,49.94,63.42,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559578,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559579,1.5,75.31,47.68,46.6,44.96,84.97,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559580,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559581,4,95.94,92.69,95.36,97.11,86.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559582,3,95.45,89.73,91.24,90.44,78.31,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559583,3,94.23,57.9,77.85,82.68,89.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559584,3.5,100,90.29,60.86,96.57,83.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559586,2.5,87.37,76.45,80.92,90.62,83.97,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559587,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559588,,79.31,,,,82.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559589,4.5,99.36,92.76,89.63,90.33,91.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559590,2,84.21,63.43,69.57,78.22,86.99,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559592,,100,,,,82.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559593,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559594,1.5,90.32,22.65,29.08,29.83,91.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559595,3.5,94.22,100,88.37,94.17,94.31,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559596,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559597,4.5,96.74,95.32,100,100,82.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559598,,,,,,60.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559599,2.5,94.94,85.93,79.43,87.42,76,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559600,,,,,,96.62,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559601,4.5,97.94,100,100,100,56.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559602,5,99.53,100,100,100,55.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559603,2.5,95.71,83.3,60.45,92.09,83.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559606,5,97.7,100,100,100,97.21,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559607,2.5,99.15,79.05,83.96,84.9,88.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559608,4.5,97.37,100,100,100,93.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559610,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559611,2,96.21,66.24,58.16,92.04,90.63,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559612,4.5,100,94.26,96.17,100,92.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559614,3,100,51.98,48.14,95.5,86.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559615,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559616,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559618,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559619,,,,,,72.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559620,5,94.87,95.91,100,100,89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559621,1.5,100,33.75,24.49,33.55,86.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559622,2,100,68.44,89.1,48.67,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559623,4,97.18,94.62,94.96,82.42,93.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559624,5,98.08,100,100,100,93.21,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559625,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559626,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559628,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559629,2.5,97.06,75.17,84.63,88.46,79.43,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559630,2,91.58,64.85,59.74,81.97,86.19,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559634,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559635,3,99.55,81.02,90.08,88.2,66.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559637,1.5,86.49,38.86,30.71,39.69,88.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559638,5,99.14,99.22,99.07,100,88.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559639,5,100,100,100,100,86.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559640,2,100,50.07,56.01,49.15,86.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559641,3.5,97.22,93.8,49.4,96.55,87.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559642,3.5,96.67,90.16,89.47,94.79,91.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559644,2,97.74,76.66,57.45,72.95,88.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559645,4,100,89.27,86.74,91.34,92.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559646,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559648,4.5,100,86.74,83.65,97.73,91.2,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559649,2,65.5,82.38,73.05,82.42,84.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
559650,3,95.28,81.25,80.46,91.95,87.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
